eprint_id,publication_doi,publication_date,publication_date_year,related_link,related_link_description,related_link_type,related_url_homepage,related_url_homepage_test,related_doi_prefix,related_doi_owner,related_link_scraped,related_link_scraped_title
113440,10.1038/s41586-022-04396-8,2022-02-24,2022,https://greengenes.secondgenome.com/,Greengenes database,URL,https://greengenes.secondgenome.com,TRUE,NA,NA,https://greengenes.secondgenome.com/,greengenes.secondgenome.com
113025,10.1029/2021gl095243,2022-01-28,2022,https://scihub.copernicus.eu/,Original Copernicus Sentinel-1 data,URL,https://scihub.copernicus.eu,TRUE,NA,NA,https://scihub.copernicus.eu/,Open Access Hub
112438,10.1051/0004-6361/202140967,Dec-21,2021,https://secchi.nrl.navy.mil/,STEREO/SECCHI data,URL,https://secchi.nrl.navy.mil,TRUE,NA,NA,https://secchi.nrl.navy.mil/,Sun Earth Connection Coronal and Heliospheric Investigation (SECCHI) | SECCHI
112361,10.1029/2021ea002078,Jan-22,2022,http://modis-fire.umd.edu/,MODIS burned area data,URL,http://modis-fire.umd.edu,TRUE,NA,NA,http://modis-fire.umd.edu/,MODIS Active Fire and Burned Area Products - Home
112340,10.1029/2021gl094470,2021-12-16,2021,http://www.hinet.bosai.go.jp/,Seismic data - Hi-net,URL,http://www.hinet.bosai.go.jp,TRUE,NA,NA,http://www.hinet.bosai.go.jp/,NIED Hi-net β Ver. [High Sensitivity Seismograph Network Japan]
112340,10.1029/2021gl094470,2021-12-16,2021,http://www.fnet.bosai.go.jp/,Seismic data - F-net,URL,http://www.fnet.bosai.go.jp,TRUE,NA,NA,http://www.fnet.bosai.go.jp/,NA
112331,10.1029/2021av000469,Dec-21,2021,https://www.ngdc.noaa.gov/,ETOPO1 elevation data,URL,https://www.ngdc.noaa.gov,TRUE,NA,NA,https://www.ngdc.noaa.gov/,NOAA National Centers for Environmental Information (NCEI)
112331,10.1029/2021av000469,Dec-21,2021,https://disc.gsfc.nasa.gov/,OCO-2 L2 SIF data,URL,https://disc.gsfc.nasa.gov,TRUE,NA,NA,https://disc.gsfc.nasa.gov/,GES DISC
112317,10.5194/acp-21-16661-2021,2021-11-16,2021,https://tccondata.org/,TCCON data archive,URL,https://tccondata.org,TRUE,NA,NA,https://tccondata.org/,TCCON Data Archive
111847,10.1038/s41467-021-26751-5,2021-11-09,2021,https://www.chicagofaces.org/,Chicago face database,URL,https://www.chicagofaces.org,TRUE,NA,NA,https://www.chicagofaces.org/,CFD | Chicago Face Database
111173,10.1029/2021gl095108,2021-09-20,2021,https://vertex.daac.asf.alaska.edu/,ALOS data set,URL,https://vertex.daac.asf.alaska.edu,TRUE,NA,NA,https://vertex.daac.asf.alaska.edu/,ASF Data Search
111118,10.1029/2021gl092598,2021-08-28,2021,https://waterservices.usgs.gov/,USGS streamgage data,URL,https://waterservices.usgs.gov,TRUE,NA,NA,https://waterservices.usgs.gov/,USGS Water Services
110899,10.3847/psj/ac173c,Oct-21,2021,https://magda.imperial.ac.uk/,Magnetometer and coordinate system data,URL,https://magda.imperial.ac.uk,TRUE,NA,NA,https://magda.imperial.ac.uk/,MAGDA | Home
109622,10.1038/s41467-021-24210-9,2021-06-28,2021,http://www.ssn.unam.mx/,Inland broadband data,URL,http://www.ssn.unam.mx,TRUE,NA,NA,http://www.ssn.unam.mx/,"Servicio Sismológico Nacional | UNAM, México"
109468,10.1029/2020jg006136,Jun-21,2021,https://cds.climate.copernicus.eu/,ERA5 data,URL,https://cds.climate.copernicus.eu,TRUE,NA,NA,https://cds.climate.copernicus.eu/,Copernicus Climate Data Store | 
109447,10.1051/0004-6361/202039299,Jun-21,2021,https://secchi.nrl.navy.mil,STEREO data,URL,https://secchi.nrl.navy.mil,TRUE,NA,NA,https://secchi.nrl.navy.mil,Sun Earth Connection Coronal and Heliospheric Investigation (SECCHI) | SECCHI
109424,10.1029/2020sw002654,Apr-21,2021,https://sohoftp.nascom.nasa.gov,GOES/XRS data,URL,https://sohoftp.nascom.nasa.gov,TRUE,NA,NA,https://sohoftp.nascom.nasa.gov,Index of /
109424,10.1029/2020sw002654,Apr-21,2021,http://www.nmdb.eu,NMDB data,URL,http://www.nmdb.eu,TRUE,NA,NA,http://www.nmdb.eu,NMDB
109424,10.1029/2020sw002654,Apr-21,2021,https://pds-ppi.igpp.ucla.edu,MSL data,URL,https://pds-ppi.igpp.ucla.edu,TRUE,NA,NA,https://pds-ppi.igpp.ucla.edu,PDS/PPI Home Page 
109424,10.1029/2020sw002654,Apr-21,2021,https://pds-geosciences.wustl.edu/,MOdy and MESSENGER data,URL,https://pds-geosciences.wustl.edu,TRUE,NA,NA,https://pds-geosciences.wustl.edu/,"PDS Geosciences Node, Washington University, St. Louis, Missouri"
109201,10.1029/2020av000350,Jun-21,2021,https://prisma.asi.it/,PRISMA data,URL,https://prisma.asi.it,TRUE,NA,NA,https://prisma.asi.it/,WSO2 Identity Server
109201,10.1029/2020av000350,Jun-21,2021,https://prismauserregistration.asi.it/,Registration for PRISMA data,URL,https://prismauserregistration.asi.it,TRUE,NA,NA,https://prismauserregistration.asi.it/,Mission Sign-in form
108623,10.1038/s41586-021-03325-5,2021-04-01,2021,https://cds.climate.copernicus.eu/,ERA5 and ERA5Land data,URL,https://cds.climate.copernicus.eu,TRUE,NA,NA,https://cds.climate.copernicus.eu/,Copernicus Climate Data Store | 
108602,10.1029/2020je006578,2021-02-18,2021,https://magda.imperial.ac.uk,Magnetometer data,URL,https://magda.imperial.ac.uk,TRUE,NA,NA,https://magda.imperial.ac.uk,MAGDA | Home
108255,NA,2021-02-27,2021,https://megacities.jpl.nasa.gov,CLARS-FTS data,URL,https://megacities.jpl.nasa.gov,TRUE,NA,NA,https://megacities.jpl.nasa.gov,404
108253,10.1029/2020gl091875,2021-03-16,2021,https://modis-fire.umd.edu,MODIS burned area data,URL,https://modis-fire.umd.edu,TRUE,NA,NA,https://modis-fire.umd.edu,MODIS Active Fire and Burned Area Products - Home
108119,NA,2021-02-19,2021,http://www.esa-ghg-cci.org,IMAP v7.2 data product,URL,http://www.esa-ghg-cci.org,TRUE,NA,NA,http://www.esa-ghg-cci.org,"
        
            
                Greenhouse Gases (GHGs)
            
        
    "
108005,10.1029/2020jd033967,2021-03-16,2021,https://tccondata.org,TCCON data archive,URL,https://tccondata.org,TRUE,NA,NA,https://tccondata.org,TCCON Data Archive
108005,10.1029/2020jd033967,2021-03-16,2021,https://mark4sun.jpl.nasa.gov,MkIV data,URL,https://mark4sun.jpl.nasa.gov,TRUE,NA,NA,https://mark4sun.jpl.nasa.gov,JPL: MkIV FTIR Interferometer
107848,NA,2021-01-28,2021,https://prisma.asi.it,PRISMA data,URL,https://prisma.asi.it,TRUE,NA,NA,https://prisma.asi.it,WSO2 Identity Server
107848,NA,2021-01-28,2021,https://prismauserregistration.asi.it,Registration for PRISMA data,URL,https://prismauserregistration.asi.it,TRUE,NA,NA,https://prismauserregistration.asi.it,Mission Sign-in form
107587,10.1029/2020gl091376,2021-02-16,2021,https://sppgway.jhuapl.edu,Parker Solar Probe data,URL,https://sppgway.jhuapl.edu,TRUE,NA,NA,https://sppgway.jhuapl.edu,Parker Solar Probe Science Gateway | Parker Solar Probe Science Gateway
107587,10.1029/2020gl091376,2021-02-16,2021,https://stereo-ssc.nascom.nasa.gov,STEREO magnetic field and plasma data,URL,https://stereo-ssc.nascom.nasa.gov,TRUE,NA,NA,https://stereo-ssc.nascom.nasa.gov,STEREO - Science Center Home Page
107587,10.1029/2020gl091376,2021-02-16,2021,https://cdaweb.gsfc.nasa.gov,Wind data,URL,https://cdaweb.gsfc.nasa.gov,TRUE,NA,NA,https://cdaweb.gsfc.nasa.gov,SPDF - Coordinated Data Analysis Web (CDAWeb)
107503,NA,2020-12-01,2020,https://www2.acom.ucar.edu,MOPITT data,URL,https://www2.acom.ucar.edu,TRUE,NA,NA,https://www2.acom.ucar.edu,Home | Atmospheric Chemistry Observations & Modeling
107463,10.5194/acp-20-14597-2020,2020-12-01,2020,https://scihub.copernicus.eu,TROPOMI data,URL,https://scihub.copernicus.eu,TRUE,NA,NA,https://scihub.copernicus.eu,Open Access Hub
107463,10.5194/acp-20-14597-2020,2020-12-01,2020,https://cds.climate.copernicus.eu,ERA5 data,URL,https://cds.climate.copernicus.eu,TRUE,NA,NA,https://cds.climate.copernicus.eu,Copernicus Climate Data Store | 
106822,10.1029/2020av000208,Dec-20,2020,https://www.pangaea.de,PANGAEA database,URL,https://www.pangaea.de,TRUE,NA,NA,https://www.pangaea.de,Data Publisher for Earth & Environmental Science
106816,10.1029/2020gl090164,2020-12-16,2020,http://tccon-weather.caltech.edu,Weather data,URL,http://tccon-weather.caltech.edu,TRUE,NA,NA,http://tccon-weather.caltech.edu,TCCON Weather
106785,10.1029/2020gl090014,2020-12-16,2020,https://www.bou.class.noaa.gov,GOES-R Series Global Lightning Mapper data,URL,https://www.bou.class.noaa.gov,TRUE,NA,NA,https://www.bou.class.noaa.gov,404
106285,10.1002/essoar.10503349.2,2020-07-03,2020,http://scardec.projects.sismo.ipgp.fr,SCARDEC source time function database,URL,http://scardec.projects.sismo.ipgp.fr,TRUE,NA,NA,http://scardec.projects.sismo.ipgp.fr,SCARDEC Source Time Functions Database
106279,10.1029/2020jf005733,Nov-20,2020,https://mesowest.utah.edu,Wind data,URL,https://mesowest.utah.edu,TRUE,NA,NA,https://mesowest.utah.edu,MesoWest Data
106279,10.1029/2020jf005733,Nov-20,2020,https://nwis.waterdata.usgs.gov,Historical lake level data,URL,https://nwis.waterdata.usgs.gov,TRUE,NA,NA,https://nwis.waterdata.usgs.gov,USGS Water Data for the Nation
106187,NA,Nov-20,2020,https://fluxnet.org,FLUXNET 2015 data,URL,https://fluxnet.org,TRUE,NA,NA,https://fluxnet.org,FLUXNET
105752,10.1111/gcb.15373,Mar-21,2021,http://globalecology.unh.edu,GOSIF data,URL,http://globalecology.unh.edu,TRUE,NA,NA,http://globalecology.unh.edu,Dr. Xiao's Global Ecology Group
105199,NA,Nov-20,2020,http://an.rsl.wustl.edu,Curiosity data,URL,http://an.rsl.wustl.edu,TRUE,NA,NA,http://an.rsl.wustl.edu,Analyst's Notebook
105116,10.1029/2020gl089102,2020-09-16,2020,http://mls.jpl.nasa.gov,MLS temperature data,URL,http://mls.jpl.nasa.gov,TRUE,NA,NA,http://mls.jpl.nasa.gov,NASA JPL MLS | Home
105025,NA,2020-08-16,2020,http://tccondata.org,CCON data archive,URL,http://tccondata.org,TRUE,NA,NA,http://tccondata.org,TCCON Data Archive
105025,NA,2020-08-16,2020,https://www.esa-soilmoisture-cci.org,ESA CCI soil moisture data,URL,https://www.esa-soilmoisture-cci.org,TRUE,NA,NA,https://www.esa-soilmoisture-cci.org,ESA CCI Soil Moisture website
101837,10.1093/mnras/staa1849,Aug-20,2020,http://fire.northwestern.edu,Additional data,URL,http://fire.northwestern.edu,TRUE,NA,NA,http://fire.northwestern.edu,FIRE: Feedback In Realistic Environments | Increasing the predictive power of galaxy formation simulations
101062,10.3847/1538-4365/ab578f,Feb-20,2020,https://cdaweb.gsfc.nasa.gov/,Wind data,URL,https://cdaweb.gsfc.nasa.gov,TRUE,NA,NA,https://cdaweb.gsfc.nasa.gov/,SPDF - Coordinated Data Analysis Web (CDAWeb)
100632,10.1093/nar/gkz845,2020-01-08,2020,http://genus.fuw.edu.pl,Genus for biomolecules database,URL,http://genus.fuw.edu.pl,TRUE,NA,NA,http://genus.fuw.edu.pl,"
        
            Genus: A database of genus characteristics of proteins and RNA
        
    "
67856,10.1016/j.gca.2016.03.034,2016-07-01,2016,http://www.pangaea.de/,Pangaea database,URL,http://www.pangaea.de,TRUE,NA,NA,http://www.pangaea.de/,Data Publisher for Earth & Environmental Science
64400,10.1038/nmeth.3810,Jun-16,2016,https://www.encodeproject.org/,K562 and HepG2 eCLIP data sets,URL,https://www.encodeproject.org,TRUE,NA,NA,https://www.encodeproject.org/,ENCODE
116343,NA,2022-02-14,2022,http://flathub.flatironinstitute.org/fire,Data,URL,http://flathub.flatironinstitute.org,FALSE,NA,NA,http://flathub.flatironinstitute.org/fire,FlatHUB
116272,10.1101/2022.08.09.502705,2022-08-12,2022,https://github.com/lesterha/lesterlab_caltech,Data,URL,https://github.com,FALSE,NA,NA,https://github.com/lesterha/lesterlab_caltech,GitHub - lesterha/lesterlab_caltech
116249,10.1029/2022je007280,Aug-22,2022,https://pds-geosciences.wustl.edu/missions/mro/default.htm,NASA Planetary Data System Geosciences Node,URL,https://pds-geosciences.wustl.edu,FALSE,NA,NA,https://pds-geosciences.wustl.edu/missions/mro/default.htm,PDS Geosciences Node Data and Services: Mars Reconnaissance Orbiter
116249,10.1029/2022je007280,Aug-22,2022,https://pds-imaging.jpl.nasa.gov/volumes/msl.html,NASA Planetary Data System Cartography and Imaging Sciences Node,URL,https://pds-imaging.jpl.nasa.gov,FALSE,NA,NA,https://pds-imaging.jpl.nasa.gov/volumes/msl.html,MSL Online Data Volumes
116249,10.1029/2022je007280,Aug-22,2022,https://pds-geosciences.wustl.edu/missions/msl/index.html,NASA Planetary Data System Geosciences Node,URL,https://pds-geosciences.wustl.edu,FALSE,NA,NA,https://pds-geosciences.wustl.edu/missions/msl/index.html,404
116249,10.1029/2022je007280,Aug-22,2022,https://pds-geosciences.wustl.edu/missions/mer/index.htm,NASA Planetary Data System Geosciences Node,URL,https://pds-geosciences.wustl.edu,FALSE,NA,NA,https://pds-geosciences.wustl.edu/missions/mer/index.htm,PDS Geosciences Node Data and Services: Mars Exploration Rovers (MER)
116036,10.1093/cercor/bhac237,2022-06-27,2022,https://www.humanconnectome.org/study/hcp-young-adult/data-releases,Data,URL,https://www.humanconnectome.org,FALSE,NA,NA,https://www.humanconnectome.org/study/hcp-young-adult/data-releases,HCP Young Adult - Connectome
116035,10.1029/2022je007185,2022-06-27,2022,https://pds-geosciences.wustl.edu/missions/mro/default.htm,NASA Planetary Data System Geosciences Node,URL,https://pds-geosciences.wustl.edu,FALSE,NA,NA,https://pds-geosciences.wustl.edu/missions/mro/default.htm,PDS Geosciences Node Data and Services: Mars Reconnaissance Orbiter
116022,10.1093/mnras/stac418,Jul-22,2022,https://astro.dur.ac.uk/~hbpn39/pilot-wings.html,Data,URL,https://astro.dur.ac.uk,FALSE,NA,NA,https://astro.dur.ac.uk/~hbpn39/pilot-wings.html,Pilot-WINGS
115990,10.3133/pp416,1964,1964,https://ngmdb.usgs.gov/Prodesc/proddesc_4408.htm,National Geologic Map Database Index Page,URL,https://ngmdb.usgs.gov,FALSE,NA,NA,https://ngmdb.usgs.gov/Prodesc/proddesc_4408.htm,NGMDB Product Description Page
115946,10.1111/gbi.12512,Sep-22,2022,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA841681/,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA841681/,ID 841681 - BioProject - NCBI
115853,10.1002/hbm.25988,2022-07-21,2022,https://neurovault.org/collections/RLVWMYCQ/,Data,URL,https://neurovault.org,FALSE,NA,NA,https://neurovault.org/collections/RLVWMYCQ/,404
115810,10.1101/2022.07.21.500524,2022-07-23,2022,https://singlecell.broadinstitute.org/single_cell/study/SCP922/single-nucleus-resolution-mapping-of-the-adult-c-elegans-and-its-application-to-elucidate-inter-and-trans-generational-response-to-alcohol,Data - Broad Single Cell Portal:,URL,https://singlecell.broadinstitute.org,FALSE,NA,NA,https://singlecell.broadinstitute.org/single_cell/study/SCP922/single-nucleus-resolution-mapping-of-the-adult-c-elegans-and-its-application-to-elucidate-inter-and-trans-generational-response-to-alcohol,"
  Single-nucleus resolution mapping of the adult C. elegans and its application to elucidate inter- and trans-generational response to alcohol - Single Cell Portal
"
115728,10.5194/amt-15-3401-2022,2022-06-09,2022,https://oco2.gesdisc.eosdis.nasa.gov/data/GOSAT_TANSO_Level2/ACOS_L2_Lite_FP.9r/,Data,URL,https://oco2.gesdisc.eosdis.nasa.gov,FALSE,NA,NA,https://oco2.gesdisc.eosdis.nasa.gov/data/GOSAT_TANSO_Level2/ACOS_L2_Lite_FP.9r/,NASA IT Security Warning Banner
115726,10.1128/aem.02109-21,2022-06-14,2022,https://gold.jgi.doe.gov/study?id=Gs0133461,Joint Genome Institute (JGI) Genomes Online Database: Gs0133461,URL,https://gold.jgi.doe.gov,FALSE,NA,NA,https://gold.jgi.doe.gov/study?id=Gs0133461, JGI GOLD | Study
115708,10.1016/j.cels.2022.06.005,Aug-22,2022,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE198732,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE198732,"
    GEO Accession viewer
    "
115689,10.1038/s41594-022-00798-4,Aug-22,2022,http://www.ebi.ac.uk/pdbe/entry/emdb/EMD-25374,Data,URL,http://www.ebi.ac.uk,FALSE,NA,NA,http://www.ebi.ac.uk/pdbe/entry/emdb/EMD-25374,"
    EMDB < EMD-25374
"
115689,10.1038/s41594-022-00798-4,Aug-22,2022,http://www.ebi.ac.uk/pdbe/entry/emdb/EMD-25373,Data,URL,http://www.ebi.ac.uk,FALSE,NA,NA,http://www.ebi.ac.uk/pdbe/entry/emdb/EMD-25373,"
    EMDB < EMD-25373
"
115689,10.1038/s41594-022-00798-4,Aug-22,2022,http://www.ebi.ac.uk/pdbe/entry/emdb/EMD-25375,Data,URL,http://www.ebi.ac.uk,FALSE,NA,NA,http://www.ebi.ac.uk/pdbe/entry/emdb/EMD-25375,"
    EMDB < EMD-25375
"
115536,10.1038/s41589-022-01048-w,2022-07-04,2022,http://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD031630,Data,URL,http://proteomecentral.proteomexchange.org,FALSE,NA,NA,http://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD031630,ProteomeXchange Dataset PXD031630
115536,10.1038/s41589-022-01048-w,2022-07-04,2022,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE165621,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE165621,"
    GEO Accession viewer
    "
115519,10.1029/2021je007068,Jun-22,2022,https://pds-smallbodies.astro.umd.edu/data_sb/missions/nh-kem/index.shtml,New Horizons Planetary Data System Small Bodies Node,URL,https://pds-smallbodies.astro.umd.edu,FALSE,NA,NA,https://pds-smallbodies.astro.umd.edu/data_sb/missions/nh-kem/index.shtml,SBN Mission Support: New Horizons Kuiper Belt Extended Mission
115461,10.1029/2021je007159,Aug-22,2022,https://atmos.nmsu.edu/PDS/data/jnojir_1004/,Data,URL,https://atmos.nmsu.edu,FALSE,NA,NA,https://atmos.nmsu.edu/PDS/data/jnojir_1004/,Index of /PDS/data/jnojir_1004
115461,10.1029/2021je007159,Aug-22,2022,https://atmos.nmsu.edu/PDS/data/jnojir_1028/,Data,URL,https://atmos.nmsu.edu,FALSE,NA,NA,https://atmos.nmsu.edu/PDS/data/jnojir_1028/,Index of /PDS/data/jnojir_1028
115461,10.1029/2021je007159,Aug-22,2022,https://atmos.nmsu.edu/PDS/data/jnojir_1030/,Data,URL,https://atmos.nmsu.edu,FALSE,NA,NA,https://atmos.nmsu.edu/PDS/data/jnojir_1030/,Index of /PDS/data/jnojir_1030
115461,10.1029/2021je007159,Aug-22,2022,https://atmos.nmsu.edu/PDS/data/jnojir_1033/,Data,URL,https://atmos.nmsu.edu,FALSE,NA,NA,https://atmos.nmsu.edu/PDS/data/jnojir_1033/,Index of /PDS/data/jnojir_1033
115461,10.1029/2021je007159,Aug-22,2022,https://atmos.nmsu.edu/PDS/data/jnojir_2004/,Data,URL,https://atmos.nmsu.edu,FALSE,NA,NA,https://atmos.nmsu.edu/PDS/data/jnojir_2004/,Index of /PDS/data/jnojir_2004
115461,10.1029/2021je007159,Aug-22,2022,https://atmos.nmsu.edu/PDS/data/jnojir_2028/,Data,URL,https://atmos.nmsu.edu,FALSE,NA,NA,https://atmos.nmsu.edu/PDS/data/jnojir_2028/,Index of /PDS/data/jnojir_2028
115461,10.1029/2021je007159,Aug-22,2022,https://atmos.nmsu.edu/PDS/data/jnojir_2030/,Data,URL,https://atmos.nmsu.edu,FALSE,NA,NA,https://atmos.nmsu.edu/PDS/data/jnojir_2030/,Index of /PDS/data/jnojir_2030
115461,10.1029/2021je007159,Aug-22,2022,https://atmos.nmsu.edu/PDS/data/jnojir_2033/,Data,URL,https://atmos.nmsu.edu,FALSE,NA,NA,https://atmos.nmsu.edu/PDS/data/jnojir_2033/,Index of /PDS/data/jnojir_2033
115426,10.1038/s43588-022-00263-8,Jun-22,2022,http://support.10xgenomics.com/single-cell/datasets,Datasets,URL,http://support.10xgenomics.com,FALSE,NA,NA,http://support.10xgenomics.com/single-cell/datasets,Datasets - 10x Genomics
115359,10.1101/2022.06.29.498132,2022-06-30,2022,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181346,Data - Gene Expression Omnibus,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181346,"
    GEO Accession viewer
    "
115351,10.1101/2022.06.21.496981,2022-06-22,2022,https://zenodo.org/record/6820642#.Ys0aROzMKw1,Data,URL,https://zenodo.org,FALSE,NA,NA,https://zenodo.org/record/6820642#.Ys0aROzMKw1,Subtomogram averages and integrative model of GvpA/GvpC from A.flos-aquae | Zenodo
115347,10.1101/2022.06.16.496161,2022-06-19,2022,https://drive.google.com/drive/folders/1-C78090Z43w5kGb1ZW8pXgysjha35jlU?usp=sharing,Data/Code,URL,https://drive.google.com,FALSE,NA,NA,https://drive.google.com/drive/folders/1-C78090Z43w5kGb1ZW8pXgysjha35jlU?usp=sharing,Shared_Paper_Repository - Google Drive
115318,10.1126/science.abq0839,2022-08-05,2022,https://jbloomlab.github.io/SARS-CoV-2-RBD_Beta_mosaic_np_vaccine/,Data Visualization: Mutations that reduce binding of mosaic-8 RBD vaccine-elicited antibodies to the SARS-CoV-2 spike RBD,URL,https://jbloomlab.github.io,FALSE,NA,NA,https://jbloomlab.github.io/SARS-CoV-2-RBD_Beta_mosaic_np_vaccine/,Interactive structural visualizations of complete mapping of mutations to the RBD that reduce binding by polyclonal sera from mice vaccinated with a mosaic-8 or homotypic Beta variant RBD vaccine | Mutations that reduce binding of mosaic-8 RBD vaccine-elicited antibodies to the SARS-CoV-2 spike RBD
115195,10.1038/s41586-022-04755-5,2022-06-30,2022,https://github.com/peterniuzai/FRB190520B_discovery_paper_Code_availability.git,Data analysis code,URL,https://github.com,FALSE,NA,NA,https://github.com/peterniuzai/FRB190520B_discovery_paper_Code_availability.git,GitHub - peterniuzai/FRB190520B_discovery_paper_Code_availability: This repository include the data analysis code for FAST observations of FRB190520B.
