eprint_id,record_doi,related_url,description,type,date,related_url_short,related_url_doi,year,doi_name
115024,10.1029/2021gc010196,https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1029%2F2021GC010196&file=2021GC010196-sup-0002-Data+Set+SI-S01.xlsx,Data Set S1,pub,2022-07,https://agupubs.onlinelibrary.wiley.com,10.1029,2022,American Geophysical Union (AGU)
115024,10.1029/2021gc010196,https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1029%2F2021GC010196&file=2021GC010196-sup-0003-Data+Set+SI-S02.xlsx,Data Set S2,pub,2022-07,https://agupubs.onlinelibrary.wiley.com,10.1029,2022,American Geophysical Union (AGU)
115024,10.1029/2021gc010196,https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1029%2F2021GC010196&file=2021GC010196-sup-0004-Data+Set+SI-S03.xlsx,Data Set S3,pub,2022-07,https://agupubs.onlinelibrary.wiley.com,10.1029,2022,American Geophysical Union (AGU)
115024,10.1029/2021gc010196,10.1038/nature25009,Data associated with Stolper and Keller (2018),doi,2022-07,NA,10.1038,2022,Springer Science and Business Media LLC
115019,10.3133/gq9,https://ngmdb.usgs.gov/Prodesc/proddesc_1020.htm,National Geologic Map Database,related,1951,https://ngmdb.usgs.gov,NA,1951,NA
115017,10.1016/j.jinorgbio.2022.111886,https://ars.els-cdn.com/content/image/1-s2.0-S0162013422001751-mmc1.docx,Supplementary Data,pub,2022-09,https://ars.els-cdn.com,NA,2022,NA
115015,10.1038/s41597-022-01346-x,10.22002/D1.2129,Datasets,doi,2022-06-01,NA,10.22002,2022,caltech.data
115008,10.1038/s41586-022-04749-3,10.22002/D1.2155,Data,doi,2022-06-30,NA,10.22002,2022,caltech.data
115007,10.1038/s41586-022-04605-4,10.5281/zenodo.5949440,Data,doi,2022-05-19,NA,10.5281,2022,cern.zenodo
114968,10.1029/2022gl097861,10.7275/2d19-f718,"Data, models, and analysis scripts",doi,2022-06-16,NA,10.7275,2022,umass.uma
114966,10.1038/s41594-022-00774-y,10.2210/pdb7K3C/pdb,Data,doi,2022-06,NA,10.2210,2022,Worldwide Protein Data Bank
114966,10.1038/s41594-022-00774-y,10.2210/pdb7K3X/pdb,Data,doi,2022-06,NA,10.2210,2022,Worldwide Protein Data Bank
114966,10.1038/s41594-022-00774-y,10.2210/pdb7K3Y/pdb,Data,doi,2022-06,NA,10.2210,2022,Worldwide Protein Data Bank
114965,10.1038/s41467-022-30317-4,https://zenodo.org/record/6404457#.YkaWWm7MJEI,Data,related,2022-05-13,https://zenodo.org,NA,2022,NA
114949,10.1029/2022gb007330,https://www.bco-dmo.org,Biological and Chemical Oceanography Data Management Office,related,2022-06,https://www.bco-dmo.org,NA,2022,NA
114925,10.1093/mnras/stac756,10.5281/zenodo.5069119,Data,doi,2022-06,NA,10.5281,2022,cern.zenodo
114896,NA,https://github.com/Romit-Maulik/POD_RKHS,Data,related,2021-02-13,https://github.com,NA,2021,NA
114815,10.1016/j.chemosphere.2022.134987,https://ars.els-cdn.com/content/image/1-s2.0-S0045653522014801-mmc1.doc,Supplementary Data,pub,2022-09,https://ars.els-cdn.com,NA,2022,NA
114807,10.1038/s43017-022-00282-z,10.4211/hs.fa5503b04af343ffbaf33d5a15cb2579,Data,doi,2022-06,NA,10.4211,2022,"Consortium of Universities for the Advancement of Hydrologic Science, Inc. (CUAHSI)"
114746,10.1016/j.atmosenv.2021.118809,10.18434/mds2-2388,NIST Data Publicaion,doi,2022-01-01,NA,10.18434,2022,nist.admin
114746,10.1016/j.atmosenv.2021.118809,10.22002/D1.1985,CLARS-FTS XGHGs Dataset (2011-2020),doi,2022-01-01,NA,10.22002,2022,caltech.data
114745,10.1016/j.atmosenv.2021.118824,https://ads.atmosphere.copernicus.eu/cdsapp#!/dataset/cams-global-reanalysis-eac4,Copernicus Atmosphere Monitoring Service (CAMS) Atmosphere Data Store (ADS),related,2022-01-01,https://ads.atmosphere.copernicus.eu,NA,2022,NA
114729,10.1016/j.actamat.2022.117987,https://ars.els-cdn.com/content/image/1-s2.0-S1359645422003688-mmc1.pdf,Supplementary Data S1. Supplementary Raw Research Data,pub,2022-08-01,https://ars.els-cdn.com,NA,2022,NA
114690,10.1038/s41467-022-30173-2,https://identifiers.org/resolve?query=ena.embl:PRJEB40022,Data,related,2022-05-11,https://identifiers.org,NA,2022,NA
114690,10.1038/s41467-022-30173-2,https://identifiers.org/resolve?query=ena.embl:PRJEB40023,Data,related,2022-05-11,https://identifiers.org,NA,2022,NA
114690,10.1038/s41467-022-30173-2,https://identifiers.org/resolve?query=ena.embl:PRJDB10466,Data,related,2022-05-11,https://identifiers.org,NA,2022,NA
114690,10.1038/s41467-022-30173-2,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCA_904066235.2/,Data,related,2022-05-11,https://www.ncbi.nlm.nih.gov,NA,2022,NA
114690,10.1038/s41467-022-30173-2,https://www.ncbi.nlm.nih.gov/data-hub/assembly/GCA_904066225.2/,Data,related,2022-05-11,https://www.ncbi.nlm.nih.gov,NA,2022,NA
114679,10.1002/essoar.10511114.1,10.5281/zenodo.6415289,Data,doi,2022-04-18,NA,10.5281,2022,cern.zenodo
114654,10.1038/s41564-022-01107-x,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA400628,Data,related,2022-05,https://www.ncbi.nlm.nih.gov,NA,2022,NA
114653,10.1038/s41592-022-01484-5,10.5281/zenodo.6406820,Data,doi,2022-05-04,NA,10.5281,2022,cern.zenodo
114652,10.1101/2022.05.06.490859,https://github.com/pachterlab/BHGP_2022,Data/Code,related,2022-05-06,https://github.com,NA,2022,NA
114610,10.1038/s41467-021-20924-y,10.5281/zenodo.3995021,Data and code,doi,2021-01-29,NA,10.5281,2021,cern.zenodo
114602,10.1126/science.abo6587,10.5281/zenodo.6462687,Data,doi,2022-06-10,NA,10.5281,2022,cern.zenodo
114601,10.1126/science.abo2029,https://www.science.org/doi/suppl/10.1126/science.abo2029/suppl_file/science.abo2029_sm.zip,Data S1,pub,2022-05-06,https://www.science.org,10.1126,2022,American Association for the Advancement of Science (AAAS)
114598,10.1038/s41586-022-04551-1,https://github.com/kburdge/ZTFJ1406-1222,Data,related,2022-05-05,https://github.com,NA,2022,NA
114595,10.1038/s42256-022-00468-6,https://web.stanford.edu/~yyye/yyye/Gset/,Data,related,2022-04,https://web.stanford.edu,NA,2022,NA
114564,10.1093/restud/rdac006,10.5281/zenodo.5896606,Data/Code,doi,2022-02-18,NA,10.5281,2022,cern.zenodo
114552,10.1093/gji/ggac053,http://ds.iris.edu/wilber3/find_event,IRIS Data Management Center,related,2022-06,http://ds.iris.edu,NA,2022,NA
114526,10.1029/2021je007162,https://pds-geosciences.wustl.edu/missions/msl/,"NASA Planetary Data Systems",related,2022-04,https://pds-geosciences.wustl.edu,NA,2022,NA
114509,10.1073/pnas.2118483119,10.22002/D1.20077,Data,doi,2022-04-27,NA,10.22002,2022,caltech.data
114457,10.1038/s41570-022-00382-w,https://www.ccdc.cam.ac.uk/,Cambridge Structural Database,related,2022-05,https://www.ccdc.cam.ac.uk,NA,2022,NA
114457,10.1038/s41570-022-00382-w,https://www.psds.ac.uk/icsd,Inorganic Crystal Structure Database,related,2022-05,https://www.psds.ac.uk,NA,2022,NA
114457,10.1038/s41570-022-00382-w,http://open-reaction-database.org/,Open Reaction Database,related,2022-05,http://open-reaction-database.org,NA,2022,NA
114457,10.1038/s41570-022-00382-w,https://www.rcsb.org/,Protein Data Bank,related,2022-05,https://www.rcsb.org,NA,2022,NA
114457,10.1038/s41570-022-00382-w,https://www.energy.gov/science/office-science-pure-data-resources,PuRe Data Resource,related,2022-05,https://www.energy.gov,NA,2022,NA
114455,10.1073/pnas.2110085119,https://github.com/amafi-gpcr/G-protein-first-mechanism-of-activation-for-class-A-GPCRs-PNAS-2022,Data,related,2022-04-22,https://github.com,NA,2022,NA
114403,10.15252/embj.2021109523,https://www.ebi.ac.uk/pdbe/entry/emdb/EMD-25702,Data,related,2022-05-16,https://www.ebi.ac.uk,NA,2022,NA
114403,10.15252/embj.2021109523,https://www.ebi.ac.uk/pdbe/entry/emdb/EMD-25703,Data,related,2022-05-16,https://www.ebi.ac.uk,NA,2022,NA
114403,10.15252/embj.2021109523,https://www.ebi.ac.uk/pdbe/entry/emdb/EMD-25704,Data,related,2022-05-16,https://www.ebi.ac.uk,NA,2022,NA
114403,10.15252/embj.2021109523,https://www.ebi.ac.uk/pdbe/entry/emdb/EMD-25705,Data,related,2022-05-16,https://www.ebi.ac.uk,NA,2022,NA
114399,10.1038/s41467-022-29663-0,https://data.nas.nasa.gov/,"NASA ECCO Data Portal",related,2022-04-20,https://data.nas.nasa.gov,NA,2022,NA
114390,NA,https://www.gw-openscience.org/GWTC-3,Data,related,2021-11-05,https://www.gw-openscience.org,NA,2021,NA
114373,10.1093/mnras/stac121,https://heasarc.gsfc.nasa.gov/xamin,Data,related,2022-04,https://heasarc.gsfc.nasa.gov,NA,2022,NA
114336,10.1029/2021JD035701,10.3334/ORNLDAAC/1581,Data,doi,2022-03-27,NA,10.3334,2022,ORNL Environmental Sciences Division
114331,10.5194/acp-22-4253-2022,10.5067/Aircraft/SEAC4RS/Aerosol-TraceGas-Cloud,Data,doi,2022-04-01,NA,10.5067,2022,esdis.eosdis
114329,10.1093/gji/ggab435,http://unavco.org/,Data,related,2022-03,http://unavco.org,NA,2022,NA
114328,10.1093/gji/ggab436,http://unavco.org/,Data,related,2022-03,http://unavco.org,NA,2022,NA
114317,10.1098/rspa.2021.0830,https://www.github.com/baddoo/LANDO,Data and code,related,2022-04,https://www.github.com,NA,2022,NA
114307,10.1029/2022gl098951,https://www-air.larc.nasa.gov/missions/firex-aq/,Data,related,2022-05-16,https://www-air.larc.nasa.gov,NA,2022,NA
114296,10.1029/2021sw002993,https://cdaweb.gsfc.nasa.gov/,"NASA Coordinated Data Analysis Web database",related,2022-05,https://cdaweb.gsfc.nasa.gov,NA,2022,NA
114296,10.1029/2021sw002993,https://pds-ppi.igpp.ucla.edu/,"NASA Planetary Data System",related,2022-05,https://pds-ppi.igpp.ucla.edu,NA,2022,NA
114296,10.1029/2021sw002993,https://pds-geosciences.wustl.edu/,"NASA Planetary Data System Geosciences Node",related,2022-05,https://pds-geosciences.wustl.edu,NA,2022,NA
114277,10.1073/pnas.2117399119,10.6078/D1FM75,Data,doi,2022-04-11,NA,10.6078,2022,cdl.ucb
114272,10.1038/s41586-022-04679-0,10.17189/1522646,Data,doi,2022-05-26,NA,10.17189,2022,nasapds.nasapds
114214,10.1038/s41591-022-01762-x,https://clinicaltrials.gov/ct2/show/NCT03374202,Data,related,2022-05,https://clinicaltrials.gov,NA,2022,NA
114153,10.1073/pnas.2118705119,https://klab.tch.harvard.edu/resources/whatisafaceneuron.html,Data,related,2022-04-04,https://klab.tch.harvard.edu,NA,2022,NA
114141,10.1029/2021gl096699,10.6075/J0W0963R,Data,doi,2022-02-28,NA,10.6075,2022,cdl.ucsd
114134,10.1002/essoar.10510937.2,10.22002/D1.20052,Data,doi,2022-03-27,NA,10.22002,2022,caltech.data
114118,10.1101/2022.03.25.485875,https://github.com/jbloomlab/SARS-CoV-2-RBD_Beta_mosaic_np_vaccine/blob/main/results/supp_data/all_raw_data.csv,Data,related,2022-03-29,https://github.com,NA,2022,NA
114079,10.1029/2021jc017760,http://www.ecmwf.int/en/forecasts/datasets/archive-datasets/reanalysis-datasets/era5,Data,related,2022-04,http://www.ecmwf.int,NA,2022,NA
114079,10.1029/2021jc017760,http://data.meereisportal.de/data/iup/hdf/s/,Data,related,2022-04,http://data.meereisportal.de,NA,2022,NA
114079,10.1029/2021jc017760,https://www.metoffice.gov.uk/hadobs/en4/download-en4-2-1.html,Data,related,2022-04,https://www.metoffice.gov.uk,NA,2022,NA
114079,10.1029/2021jc017760,http://www.aviso.altimetry.fr/en/data/data-access/gridded-data-extraction-tool.html,Data,related,2022-04,http://www.aviso.altimetry.fr,NA,2022,NA
114079,10.1029/2021jc017760,10.5281/zenodo.5076119,Data,doi,2022-04,NA,10.5281,2022,cern.zenodo
114079,10.1029/2021jc017760,10.5281/zenodo.5079763,Data,doi,2022-04,NA,10.5281,2022,cern.zenodo
114078,10.1029/2021gl097211,10.25914/608097cb3433f,Data,doi,2022-04-16,NA,10.25914,2022,ardcx.nci
114067,10.1126/science.abm8386,10.25349/D9G892,Data,doi,2022-02-18,NA,10.25349,2022,cdl.ucsb
114066,10.1038/s42256-022-00441-3,10.5281/zenodo.5055454,Data,doi,2022-02,NA,10.5281,2022,cern.zenodo
114066,10.1038/s42256-022-00441-3,10.5281/zenodo.5046446,Data,doi,2022-02,NA,10.5281,2022,cern.zenodo
114066,10.1038/s42256-022-00441-3,10.5281/zenodo.5061633,Data,doi,2022-02,NA,10.5281,2022,cern.zenodo
114066,10.1038/s42256-022-00441-3,10.5281/zenodo.5061688,Data,doi,2022-02,NA,10.5281,2022,cern.zenodo
114066,10.1038/s42256-022-00441-3,10.5281/zenodo.5046389,Data,doi,2022-02,NA,10.5281,2022,cern.zenodo
114005,10.1088/1538-3873/ac50a0,10.5281/zenodo.58766,Data,doi,2022-02,NA,10.5281,2022,cern.zenodo
114005,10.1088/1538-3873/ac50a0,https://github.com/nyusngroup/SESNtemple/,Data,related,2022-02,https://github.com,NA,2022,NA
113966,10.1126/sciadv.abl6037,10.17605/OSF.IO/XEJCA,Data,doi,2022-03-18,NA,10.17605,2022,cos.osf
113957,10.1038/s41598-022-08732-w,10.5281/zenodo.6350691,Data,doi,2022-03-17,NA,10.5281,2022,cern.zenodo
113956,10.1038/s41467-022-28957-7,https://github.com/hjbae/SciMARL_WMLES,Data,related,2022-03-17,https://github.com,NA,2022,NA
113953,10.1029/2021jb023733,https://osf.io/nts3e,Data,related,2022-03,https://osf.io,NA,2022,NA
113924,10.1002/essoar.10510808.2,https://www.bco-dmo.org/dataset/753594/,Biological and Chemical Oceanography Data Management Office (BCO-DMO) -- isotopic data,related,2022-03-11,https://www.bco-dmo.org,NA,2022,NA
113915,10.1029/2021jb022990,10.7283/ESJY-V915,Data,doi,2022-03,NA,10.7283,2022,unavco.unavco
113915,10.1029/2021jb022990,10.7283/FE83-C961,Data,doi,2022-03,NA,10.7283,2022,unavco.unavco
113915,10.1029/2021jb022990,10.7283/T5N58JM5,Data,doi,2022-03,NA,10.7283,2022,unavco.unavco
113915,10.1029/2021jb022990,10.7283/FY2B-DV40,Data,doi,2022-03,NA,10.7283,2022,unavco.unavco
113915,10.1029/2021jb022990,10.7283/HB35-V642,Data,doi,2022-03,NA,10.7283,2022,unavco.unavco
113915,10.1029/2021jb022990,10.7283/QBZB-Z543,Data,doi,2022-03,NA,10.7283,2022,unavco.unavco
113915,10.1029/2021jb022990,10.7283/T5M61HHS,Data,doi,2022-03,NA,10.7283,2022,unavco.unavco
113915,10.1029/2021jb022990,10.7283/61RQ-0887,Data,doi,2022-03,NA,10.7283,2022,unavco.unavco
113915,10.1029/2021jb022990,10.7283/WSXX-VM46,Data,doi,2022-03,NA,10.7283,2022,unavco.unavco
113915,10.1029/2021jb022990,10.7283/T5CN725H,Data,doi,2022-03,NA,10.7283,2022,unavco.unavco
113915,10.1029/2021jb022990,10.7283/GY33-F024,Data,doi,2022-03,NA,10.7283,2022,unavco.unavco
113915,10.1029/2021jb022990,10.7283/XZAA-W505,Data,doi,2022-03,NA,10.7283,2022,unavco.unavco
113915,10.1029/2021jb022990,10.7283/T5445JQC,Data,doi,2022-03,NA,10.7283,2022,unavco.unavco
113915,10.1029/2021jb022990,10.7283/S8FW-YS19,Data,doi,2022-03,NA,10.7283,2022,unavco.unavco
113904,10.1038/s41586-021-04378-2,10.6084/m9.figshare.17287361,Data,doi,2022-03-10,NA,10.6084,2022,figshare.ars
113899,10.1101/2022.03.07.482900,https://portal.brain-map.org/explore/classes/multimodal-characterization,Data,related,2022-03-10,https://portal.brain-map.org,NA,2022,NA
113894,10.1038/s41550-021-01569-9,10.5281/zenodo.5666802,Data,doi,2022-03,NA,10.5281,2022,cern.zenodo
113890,10.1051/0004-6361/202142361,https://www.cosmos.esa.int/web/gaia/dpac/consortium,Gaia Data Processing and Analysis Consortium,related,2022-02,https://www.cosmos.esa.int,NA,2022,NA
113887,10.5194/cp-18-233-2022,10.25850/nioz/7b.b.2c,Data,doi,2022-02-04,NA,10.25850,2022,nioz.das
113885,10.1093/gji/ggac016,10.5281/zenodo.5778151,Data,doi,2022-06,NA,10.5281,2022,cern.zenodo
113856,10.1093/qje/qjab031,10.7910/DVN/PYQXAD,Data and code replicating the tables and figures,doi,2022-02,NA,10.7910,2022,gdcc.harvard-dv
113844,10.1093/mnras/stab3454,http://vobs.magic.pic.es/fits/,Data from MAGIC Telescope,related,2022-02,http://vobs.magic.pic.es,NA,2022,NA
113791,10.1029/2021av000607,http://www-solid.eps.s.u-tokyo.ac.jp/~idehara/wtd0/Welcome.html,World Tremor Database,related,2022-04,http://www-solid.eps.s.u-tokyo.ac.jp,NA,2022,NA
113778,10.1029/2022gl098100,10.17605/OSF.IO/RDEVH,Data,doi,2022-03-28,NA,10.17605,2022,cos.osf
113769,10.1029/2022jb024329,10.22002/D1.20035,Data,doi,2022-06,NA,10.22002,2022,caltech.data
113768,10.1101/2022.03.02.22271724,10.22002/D1.20049,Data,doi,2022-03-04,NA,10.22002,2022,caltech.data
113757,10.1111/gcb.16151,10.6084/m9.figshare.19251593,Data,doi,2022-05,NA,10.6084,2022,figshare.ars
113714,10.1029/2022GL098473,https://scedc.caltech.edu/data/downloads.html,Southern California Earthquake Data Center,related,2022-05-16,https://scedc.caltech.edu,NA,2022,NA
113708,10.1038/s41550-021-01594-8,https://pds-ppi.igpp.ucla.edu/,Planetary Data System,related,2022-04,https://pds-ppi.igpp.ucla.edu,NA,2022,NA
113670,10.1002/hipo.23412,10.17605/OSF.IO/HV7JA,Data,doi,2022-05,NA,10.17605,2022,cos.osf
113623,10.1073/pnas.2108686119,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE196470,Data,related,2022-03-01,http://www.ncbi.nlm.nih.gov,NA,2022,NA
113574,10.1038/s41561-021-00888-w,https://github.com/absrp/damage_datasets,Datasets,related,2022-03,https://github.com,NA,2022,NA
113546,10.1126/sciadv.abk1167,http://www.ncedc.org/,Northern California Earthquake Data Center,related,2022-02-25,http://www.ncedc.org,NA,2022,NA
113519,10.1101/2022.02.17.480955,https://etdb.caltech.edu/,Caltech Electron Tomography Database,related,2022-02-18,https://etdb.caltech.edu,NA,2022,NA
113517,10.1038/s41467-022-28543-x,10.22002/D1.8975,Data,doi,2022-02-17,NA,10.22002,2022,caltech.data
113516,10.1038/s41561-021-00886-y,10.5281/zenodo.5760095,Data/Code,doi,2022-02,NA,10.5281,2022,cern.zenodo
113513,10.1101/2022.02.02.478822,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE111736,Data,related,2022-02-05,https://www.ncbi.nlm.nih.gov,NA,2022,NA
113513,10.1101/2022.02.02.478822,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE106912,Data,related,2022-02-05,https://www.ncbi.nlm.nih.gov,NA,2022,NA
113509,10.1785/0120210259,https://scedc.caltech.edu/data/eewtesting.htm,Southern California Earthquake Data Center,related,2022-04,https://scedc.caltech.edu,NA,2022,NA
113509,10.1785/0120210259,https://scedc.caltech.edu/data/waveform.html,Waveform Data,related,2022-04,https://scedc.caltech.edu,NA,2022,NA
113493,10.1029/2021gl096937,10.5281/zenodo.6026615,Data,doi,2022-03-16,NA,10.5281,2022,cern.zenodo
113452,10.1038/s41598-022-05990-6,https://github.com/Scott-Sheen/AI4Embryo,Data/Code,related,2022-02-14,https://github.com,NA,2022,NA
113450,10.1073/pnas.2109502119,10.5281/zenodo.5275157,Data,doi,2022-02-22,NA,10.5281,2022,cern.zenodo
113438,10.1101/2022.02.12.480214,https://support.10xgenomics.com/single-cell-gene-expression/datasets,Data,related,2022-02-14,https://support.10xgenomics.com,NA,2022,NA
113438,10.1101/2022.02.12.480214,http://pklab.med.harvard.edu/velocyto/hgForebrainGlut/hgForebrainGlut.loom,Data,related,2022-02-14,http://pklab.med.harvard.edu,NA,2022,NA
113438,10.1101/2022.02.12.480214,https://data.caltech.edu/records/20030,Data,related,2022-02-14,https://data.caltech.edu,NA,2022,NA
113436,10.1002/essoar.10510465.1,10.5281/zenodo.5839026,Data,doi,2022-02-12,NA,10.5281,2022,cern.zenodo
113435,10.1038/s43588-022-00215-2,https://github.com/GaoUtahLab/Cascaded_GRU_Networks,Data/Code,related,2022-03,https://github.com,NA,2022,NA
113434,10.1002/essoar.10510458.2,10.22002/D1.1891,Data,doi,2022-02-12,NA,10.22002,2022,caltech.data
113315,10.1029/2021gc010046,10.5281/zenodo.5579225,Data,doi,2022-02,NA,10.5281,2022,cern.zenodo
113309,10.1029/2021gc009986,10.5281/zenodo.5722457,Data,doi,2022-02,NA,10.5281,2022,cern.zenodo
113300,10.5194/acp-22-917-2022,https://icarus.ucdavis.edu/experimentset/220,Chamber Data,related,2022-01-19,https://icarus.ucdavis.edu,NA,2022,NA
113300,10.5194/acp-22-917-2022,https://icarus.ucdavis.edu/experimentset/221,Chamber Data,related,2022-01-19,https://icarus.ucdavis.edu,NA,2022,NA
113273,10.1101/2022.01.24.477613,https://sites.google.com/view/the-alveologenesis-grn/home,Data/Code,related,2022-01-25,https://sites.google.com,NA,2022,NA
113238,10.1029/2021tc006933,https://dataverse.ucla.edu/dataverse/iag1_project/,Data,related,2022-01,https://dataverse.ucla.edu,NA,2022,NA
113164,10.1111/sed.12967,10.17605/OSF.IO/WB7UK,Data,doi,2022-06,NA,10.17605,2022,cos.osf
113126,10.1038/s41467-022-27998-2,https://webapps.bgs.ac.uk/services/ngdc/accessions/index.html#item164865,Data,related,2022-01-17,https://webapps.bgs.ac.uk,NA,2022,NA
113124,10.1038/s41590-021-01121-x,10.17632/dr5fkgtrb6,Data,doi,2022-02,NA,10.17632,2022,bl.mendeley
113084,10.1038/s41598-022-11549-2,10.6084/m9.figshare.15132468.v1,Datasets,doi,2022-05-17,NA,10.6084,2022,figshare.ars
113070,10.1101/2022.01.19.476997,https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs000572.v1.p1,Data,related,2022-01-23,https://www.ncbi.nlm.nih.gov,NA,2022,NA
113056,10.3847/1538-4357/ac348f,https://spdf.gsfc.nasa.gov/,"NASA Space Physics Data Facility",related,2022-01-20,https://spdf.gsfc.nasa.gov,NA,2022,NA
113033,10.3389/feart.2021.757749,https://earthref.org/MagIC/19274/e5ab18fe-735d-4025-97b8-78d48a951fa8,Data,related,2021-11-24,https://earthref.org,NA,2021,NA
113033,10.3389/feart.2021.757749,https://earthref.org/MagIC/19273/ac274eec-b4f3-4e22-91a3-131f8839d547,Data,related,2021-11-24,https://earthref.org,NA,2021,NA
113033,10.3389/feart.2021.757749,https://earthref.org/MagIC/19349,Data,related,2021-11-24,https://earthref.org,NA,2021,NA
113033,10.3389/feart.2021.757749,https://earthref.org/MagIC/19348,Data,related,2021-11-24,https://earthref.org,NA,2021,NA
113026,10.1029/2021gl096503,10.22002/D1.2135,Data,doi,2022-01-16,NA,10.22002,2022,caltech.data
113021,10.1029/2021je006848,https://pds-geosciences.wustl.edu/,Planetary Data System Geosciences Node,related,2022-02,https://pds-geosciences.wustl.edu,NA,2022,NA
112998,10.1038/s41586-021-04314-4,https://www.doi.org/10.21334/npolar.2021.f6afca5c,Data,related,2022-01-20,https://www.doi.org,10.21334,2022,bibsys.npolar
112998,10.1038/s41586-021-04314-4,10.5281/zenodo.5806388,Data,related,2022-01-20,NA,10.5281,2022,cern.zenodo
112974,10.1073/pnas.2115651119,https://pds-geosciences.wustl.edu/missions/msl/sam.htm,"NASA Planetary Data System",related,2022-01-25,https://pds-geosciences.wustl.edu,NA,2022,NA
112948,10.1038/s41564-021-01039-y,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA721962,Data,related,2022-02,https://www.ncbi.nlm.nih.gov,NA,2022,NA
112849,10.1126/sciadv.abm4234,https://pds-ppi.igpp.ucla.edu/search/?sc=Galileo&t=Jupiter&i=HIC,"NASA Planetary Data System",related,2022-01-12,https://pds-ppi.igpp.ucla.edu,NA,2022,NA
